=======================================================
  CSI Amplitude Bridge (occupancy from amplitude std)
  nodes=[1, 5] scale=10.0 window=3.0s
  backend=http://127.0.0.1:8000/sensor-data
=======================================================
[csi-amp] amp_std=3.153 -> presence=25.18 | n1=1.83(rssi-20) n5=3.15(rssi-28)
[csi-amp] amp_std=2.717 -> presence=25.77 | n1=1.67(rssi-18) n5=2.72(rssi-25)
[csi-amp] amp_std=3.301 -> presence=27.94 | n1=1.61(rssi-19) n5=3.30(rssi-27)
[csi-amp] amp_std=1.709 -> presence=24.69 | n1=1.06(rssi-19) n5=1.71(rssi-27)
[csi-amp] amp_std=1.656 -> presence=22.25 | n1=1.12(rssi-19) n5=1.66(rssi-28)
[csi-amp] amp_std=0.905 -> presence=18.29 | n1=0.38(rssi-21) n5=0.90(rssi-29)
[csi-amp] amp_std=2.203 -> presence=19.41 | n1=1.32(rssi-19) n5=2.20(rssi-28)
[csi-amp] amp_std=2.511 -> presence=21.12 | n1=1.21(rssi-19) n5=2.51(rssi-26)
[csi-amp] amp_std=2.143 -> presence=21.21 | n1=1.41(rssi-19) n5=2.14(rssi-27)
[csi-amp] amp_std=2.851 -> presence=23.4 | n1=1.29(rssi-20) n5=2.85(rssi-29)
[csi-amp] amp_std=1.658 -> presence=21.36 | n1=1.15(rssi-19) n5=1.66(rssi-28)
[csi-amp] amp_std=1.389 -> presence=19.12 | n1=1.06(rssi-19) n5=1.39(rssi-29)
[csi-amp] amp_std=2.363 -> presence=20.47 | n1=1.27(rssi-20) n5=2.36(rssi-28)
[csi-amp] amp_std=2.559 -> presence=22.01 | n1=1.25(rssi-19) n5=2.56(rssi-30)
[csi-amp] amp_std=2.741 -> presence=23.63 | n1=1.31(rssi-19) n5=2.74(rssi-28)
[csi-amp] amp_std=2.506 -> presence=24.06 | n1=1.34(rssi-19) n5=2.51(rssi-27)
[csi-amp] amp_std=1.349 -> presence=20.89 | n1=1.07(rssi-19) n5=1.35(rssi-29)
[csi-amp] amp_std=1.864 -> presence=20.21 | n1=1.78(rssi-20) n5=1.86(rssi-27)
[csi-amp] amp_std=2.299 -> presence=21.05 | n1=1.57(rssi-19) n5=2.30(rssi-27)
[csi-amp] amp_std=1.712 -> presence=19.87 | n1=1.00(rssi-19) n5=1.71(rssi-27)
[csi-amp] amp_std=2.527 -> presence=21.49 | n1=1.11(rssi-19) n5=2.53(rssi-27)
[csi-amp] amp_std=2.243 -> presence=21.77 | n1=1.16(rssi-19) n5=2.24(rssi-26)
[csi-amp] backend not reachable
[csi-amp] amp_std=2.557 -> presence=22.95 | n1=1.25(rssi-20) n5=2.56(rssi-28)
[csi-amp] amp_std=2.278 -> presence=22.9 | n1=1.29(rssi-20) n5=2.28(rssi-29)
[csi-amp] amp_std=1.572 -> presence=20.75 | n1=1.10(rssi-19) n5=1.57(rssi-29)
[csi-amp] amp_std=2.191 -> presence=21.09 | n1=1.35(rssi-19) n5=2.19(rssi-27)
[csi-amp] amp_std=2.456 -> presence=22.13 | n1=1.46(rssi-20) n5=2.46(rssi-28)
[csi-amp] amp_std=2.064 -> presence=21.68 | n1=1.45(rssi-17) n5=2.06(rssi-29)
[csi-amp] amp_std=1.824 -> presence=20.65 | n1=1.09(rssi-18) n5=1.82(rssi-28)
[csi-amp] amp_std=2.152 -> presence=20.91 | n1=1.29(rssi-19) n5=2.15(rssi-28)
[csi-amp] amp_std=2.014 -> presence=20.68 | n1=1.43(rssi-19) n5=2.01(rssi-28)
[csi-amp] amp_std=1.968 -> presence=20.38 | n1=1.31(rssi-18) n5=1.97(rssi-27)
[csi-amp] amp_std=1.883 -> presence=19.91 | n1=1.15(rssi-19) n5=1.88(rssi-27)
[csi-amp] amp_std=1.786 -> presence=19.3 | n1=1.18(rssi-19) n5=1.79(rssi-28)
[csi-amp] amp_std=1.259 -> presence=17.29 | n1=0.93(rssi-19) n5=1.26(rssi-28)
[csi-amp] amp_std=0.924 -> presence=14.87 | n1=0.88(rssi-19) n5=0.92(rssi-28)
[csi-amp] amp_std=0.956 -> presence=13.28 | n1=0.91(rssi-19) n5=0.96(rssi-28)
[csi-amp] amp_std=0.000 -> presence=9.3 | n1=0.00(rssi-20) n5=0.00(rssi-29)
[csi-amp] amp_std=0.974 -> presence=9.43 | n1=0.87(rssi-18) n5=0.97(rssi-27)
[csi-amp] amp_std=1.818 -> presence=12.06 | n1=1.13(rssi-18) n5=1.82(rssi-28)
[csi-amp] amp_std=2.003 -> presence=14.45 | n1=1.10(rssi-18) n5=2.00(rssi-29)
[csi-amp] amp_std=0.926 -> presence=12.89 | n1=0.82(rssi-19) n5=0.93(rssi-29)
[csi-amp] amp_std=1.124 -> presence=12.4 | n1=0.83(rssi-18) n5=1.12(rssi-30)
[csi-amp] amp_std=1.107 -> presence=12.0 | n1=0.85(rssi-19) n5=1.11(rssi-30)
[csi-amp] amp_std=1.375 -> presence=12.52 | n1=0.91(rssi-18) n5=1.38(rssi-29)
[csi-amp] amp_std=1.015 -> presence=11.81 | n1=0.85(rssi-18) n5=1.01(rssi-28)
[csi-amp] amp_std=1.157 -> presence=11.74 | n1=0.86(rssi-19) n5=1.16(rssi-29)
[csi-amp] amp_std=1.402 -> presence=12.42 | n1=0.90(rssi-18) n5=1.40(rssi-29)
[csi-amp] amp_std=1.211 -> presence=12.33 | n1=0.88(rssi-18) n5=1.21(rssi-29)
[csi-amp] amp_std=1.356 -> presence=12.7 | n1=0.84(rssi-19) n5=1.36(rssi-29)
[csi-amp] amp_std=1.508 -> presence=13.41 | n1=0.85(rssi-19) n5=1.51(rssi-28)
[csi-amp] amp_std=1.852 -> presence=14.95 | n1=1.14(rssi-20) n5=1.85(rssi-29)
[csi-amp] amp_std=1.990 -> presence=16.43 | n1=1.14(rssi-20) n5=1.99(rssi-27)
[csi-amp] amp_std=2.666 -> presence=19.5 | n1=1.07(rssi-19) n5=2.67(rssi-27)
[csi-amp] amp_std=2.517 -> presence=21.2 | n1=1.01(rssi-19) n5=2.52(rssi-26)
[csi-amp] amp_std=1.939 -> presence=20.66 | n1=1.16(rssi-20) n5=1.94(rssi-29)
[csi-amp] amp_std=1.841 -> presence=19.98 | n1=1.12(rssi-18) n5=1.84(rssi-27)
[csi-amp] amp_std=2.393 -> presence=21.17 | n1=1.19(rssi-19) n5=2.39(rssi-27)
[csi-amp] amp_std=1.939 -> presence=20.63 | n1=1.09(rssi-19) n5=1.94(rssi-28)
[csi-amp] amp_std=1.617 -> presence=19.29 | n1=1.10(rssi-19) n5=1.62(rssi-27)
[csi-amp] amp_std=1.912 -> presence=19.24 | n1=0.95(rssi-20) n5=1.91(rssi-28)
[csi-amp] amp_std=2.097 -> presence=19.76 | n1=1.01(rssi-19) n5=2.10(rssi-28)
[csi-amp] amp_std=0.876 -> presence=16.46 | n1=0.87(rssi-19) n5=0.88(rssi-28)
[csi-amp] amp_std=2.128 -> presence=17.91 | n1=1.01(rssi-19) n5=2.13(rssi-28)
[csi-amp] amp_std=1.347 -> presence=16.57 | n1=0.97(rssi-19) n5=1.35(rssi-27)
[csi-amp] amp_std=0.849 -> presence=14.15 | n1=0.85(rssi-19) n5=0.74(rssi-27)
[csi-amp] amp_std=0.853 -> presence=12.46 | n1=0.78(rssi-19) n5=0.85(rssi-28)
[csi-amp] amp_std=0.968 -> presence=11.63 | n1=0.88(rssi-19) n5=0.97(rssi-27)
[csi-amp] amp_std=0.862 -> presence=10.72 | n1=0.86(rssi-19) n5=0.86(rssi-28)
[csi-amp] amp_std=0.869 -> presence=10.11 | n1=0.87(rssi-19) n5=0.86(rssi-28)
[csi-amp] amp_std=1.155 -> presence=10.54 | n1=0.90(rssi-19) n5=1.15(rssi-28)
[csi-amp] amp_std=1.878 -> presence=13.02 | n1=1.13(rssi-19) n5=1.88(rssi-29)
[csi-amp] amp_std=5.071 -> presence=24.32 | n1=1.45(rssi-20) n5=5.07(rssi-29)
[csi-amp] amp_std=2.797 -> presence=25.42 | n1=1.06(rssi-20) n5=2.80(rssi-30)
[csi-amp] amp_std=4.105 -> presence=30.11 | n1=1.50(rssi-20) n5=4.10(rssi-29)
[csi-amp] amp_std=2.705 -> presence=29.19 | n1=1.12(rssi-19) n5=2.70(rssi-33)
[csi-amp] amp_std=3.496 -> presence=30.92 | n1=1.49(rssi-19) n5=3.50(rssi-28)
[csi-amp] amp_std=2.511 -> presence=29.18 | n1=1.79(rssi-19) n5=2.51(rssi-28)
[csi-amp] amp_std=1.474 -> presence=24.85 | n1=1.14(rssi-19) n5=1.47(rssi-28)
[csi-amp] amp_std=1.499 -> presence=21.89 | n1=1.13(rssi-19) n5=1.50(rssi-27)
[csi-amp] amp_std=1.852 -> presence=20.88 | n1=1.10(rssi-19) n5=1.85(rssi-28)
[csi-amp] amp_std=1.491 -> presence=19.09 | n1=1.02(rssi-19) n5=1.49(rssi-29)
[csi-amp] amp_std=1.407 -> presence=17.58 | n1=1.04(rssi-19) n5=1.41(rssi-29)
[csi-amp] amp_std=2.098 -> presence=18.6 | n1=1.35(rssi-20) n5=2.10(rssi-28)
[csi-amp] amp_std=2.490 -> presence=20.49 | n1=1.34(rssi-20) n5=2.49(rssi-30)
[csi-amp] amp_std=3.528 -> presence=24.93 | n1=1.79(rssi-19) n5=3.53(rssi-27)
[csi-amp] amp_std=3.125 -> presence=26.83 | n1=1.50(rssi-19) n5=3.13(rssi-27)
[csi-amp] amp_std=1.932 -> presence=24.57 | n1=1.21(rssi-20) n5=1.93(rssi-28)
[csi-amp] amp_std=2.707 -> presence=25.32 | n1=1.47(rssi-19) n5=2.71(rssi-28)
[csi-amp] amp_std=2.892 -> presence=26.4 | n1=1.40(rssi-18) n5=2.89(rssi-25)
[csi-amp] amp_std=3.583 -> presence=29.23 | n1=1.70(rssi-20) n5=3.58(rssi-29)
[csi-amp] amp_std=3.488 -> presence=30.93 | n1=1.82(rssi-19) n5=3.49(rssi-28)
[csi-amp] amp_std=2.953 -> presence=30.51 | n1=1.90(rssi-20) n5=2.95(rssi-28)
[csi-amp] amp_std=2.805 -> presence=29.77 | n1=1.86(rssi-19) n5=2.81(rssi-27)
[csi-amp] amp_std=2.790 -> presence=29.21 | n1=1.85(rssi-19) n5=2.79(rssi-26)
[csi-amp] amp_std=2.787 -> presence=28.81 | n1=1.85(rssi-19) n5=2.79(rssi-27)
[csi-amp] amp_std=3.241 -> presence=29.89 | n1=1.53(rssi-19) n5=3.24(rssi-27)
[csi-amp] amp_std=2.442 -> presence=28.25 | n1=1.05(rssi-19) n5=2.44(rssi-28)
[csi-amp] amp_std=4.210 -> presence=32.4 | n1=1.74(rssi-20) n5=4.21(rssi-28)
[csi-amp] amp_std=3.716 -> presence=33.83 | n1=2.01(rssi-18) n5=3.72(rssi-28)
[csi-amp] amp_std=2.404 -> presence=30.89 | n1=1.66(rssi-19) n5=2.40(rssi-29)
[csi-amp] amp_std=1.936 -> presence=27.43 | n1=1.38(rssi-19) n5=1.94(rssi-28)
[csi-amp] amp_std=1.076 -> presence=22.43 | n1=0.94(rssi-19) n5=1.08(rssi-28)
[csi-amp] amp_std=1.038 -> presence=18.82 | n1=1.04(rssi-19) n5=1.02(rssi-28)
[csi-amp] amp_std=1.402 -> presence=17.38 | n1=1.20(rssi-20) n5=1.40(rssi-30)
[csi-amp] amp_std=2.195 -> presence=18.75 | n1=1.45(rssi-19) n5=2.20(rssi-29)
[csi-amp] amp_std=1.594 -> presence=17.91 | n1=1.12(rssi-19) n5=1.59(rssi-28)
[csi-amp] amp_std=0.880 -> presence=15.18 | n1=0.88(rssi-19) n5=0.75(rssi-28)
[csi-amp] amp_std=0.874 -> presence=13.25 | n1=0.87(rssi-19) n5=0.67(rssi-28)
[csi-amp] amp_std=0.793 -> presence=11.65 | n1=0.79(rssi-19) n5=0.71(rssi-28)
[csi-amp] amp_std=0.770 -> presence=10.46 | n1=0.77(rssi-20) n5=0.73(rssi-28)
[csi-amp] amp_std=0.823 -> presence=9.8 | n1=0.82(rssi-19) n5=0.68(rssi-28)
[csi-amp] amp_std=0.802 -> presence=9.26 | n1=0.80(rssi-19) n5=0.75(rssi-28)
[csi-amp] amp_std=0.783 -> presence=8.83 | n1=0.78(rssi-19) n5=0.68(rssi-28)
[csi-amp] amp_std=0.854 -> presence=8.75 | n1=0.85(rssi-19) n5=0.68(rssi-28)
[csi-amp] amp_std=0.829 -> presence=8.61 | n1=0.83(rssi-19) n5=0.71(rssi-28)
[csi-amp] amp_std=0.876 -> presence=8.66 | n1=0.88(rssi-19) n5=0.64(rssi-28)
[csi-amp] amp_std=0.835 -> presence=8.56 | n1=0.83(rssi-19) n5=0.64(rssi-28)
[csi-amp] amp_std=0.844 -> presence=8.53 | n1=0.84(rssi-19) n5=0.74(rssi-28)
[csi-amp] amp_std=0.877 -> presence=8.6 | n1=0.88(rssi-19) n5=0.71(rssi-28)
[csi-amp] amp_std=0.855 -> presence=8.58 | n1=0.86(rssi-19) n5=0.69(rssi-28)
[csi-amp] amp_std=0.772 -> presence=8.33 | n1=0.77(rssi-19) n5=0.60(rssi-28)
[csi-amp] amp_std=0.825 -> presence=8.3 | n1=0.82(rssi-19) n5=0.64(rssi-28)
[csi-amp] amp_std=0.875 -> presence=8.44 | n1=0.88(rssi-19) n5=0.69(rssi-28)
[csi-amp] amp_std=0.864 -> presence=8.5 | n1=0.86(rssi-19) n5=0.75(rssi-28)
[csi-amp] amp_std=0.838 -> presence=8.46 | n1=0.84(rssi-19) n5=0.68(rssi-28)
[csi-amp] amp_std=0.810 -> presence=8.35 | n1=0.81(rssi-19) n5=0.70(rssi-28)
[csi-amp] amp_std=0.870 -> presence=8.46 | n1=0.87(rssi-19) n5=0.69(rssi-28)
[csi-amp] amp_std=0.877 -> presence=8.55 | n1=0.88(rssi-19) n5=0.66(rssi-28)
[csi-amp] amp_std=0.784 -> presence=8.34 | n1=0.78(rssi-20) n5=0.72(rssi-28)
[csi-amp] amp_std=0.792 -> presence=8.21 | n1=0.79(rssi-19) n5=0.70(rssi-28)
[csi-amp] amp_std=0.791 -> presence=8.12 | n1=0.79(rssi-19) n5=0.69(rssi-28)
[csi-amp] amp_std=0.828 -> presence=8.17 | n1=0.83(rssi-19) n5=0.64(rssi-28)
[csi-amp] amp_std=0.809 -> presence=8.15 | n1=0.81(rssi-19) n5=0.69(rssi-28)
[csi-amp] amp_std=0.863 -> presence=8.29 | n1=0.86(rssi-19) n5=0.65(rssi-28)
[csi-amp] amp_std=0.851 -> presence=8.36 | n1=0.85(rssi-19) n5=0.73(rssi-28)
[csi-amp] amp_std=0.800 -> presence=8.25 | n1=0.80(rssi-19) n5=0.73(rssi-28)
[csi-amp] amp_std=0.805 -> presence=8.19 | n1=0.80(rssi-19) n5=0.71(rssi-28)
[csi-amp] amp_std=0.800 -> presence=8.13 | n1=0.80(rssi-19) n5=0.64(rssi-28)
[csi-amp] amp_std=0.813 -> presence=8.13 | n1=0.81(rssi-20) n5=0.63(rssi-28)
[csi-amp] amp_std=0.849 -> presence=8.24 | n1=0.85(rssi-19) n5=0.64(rssi-28)
[csi-amp] amp_std=0.869 -> presence=8.37 | n1=0.87(rssi-19) n5=0.68(rssi-28)
[csi-amp] amp_std=0.901 -> presence=8.56 | n1=0.90(rssi-19) n5=0.65(rssi-28)
[csi-amp] amp_std=0.855 -> presence=8.56 | n1=0.86(rssi-19) n5=0.64(rssi-28)
[csi-amp] amp_std=0.843 -> presence=8.52 | n1=0.84(rssi-19) n5=0.65(rssi-28)
[csi-amp] amp_std=0.960 -> presence=8.85 | n1=0.96(rssi-19) n5=0.69(rssi-28)
[csi-amp] amp_std=0.820 -> presence=8.65 | n1=0.82(rssi-19) n5=0.67(rssi-28)
[csi-amp] amp_std=0.854 -> presence=8.62 | n1=0.85(rssi-19) n5=0.67(rssi-28)
[csi-amp] amp_std=0.842 -> presence=8.56 | n1=0.84(rssi-19) n5=0.69(rssi-28)
[csi-amp] amp_std=0.847 -> presence=8.53 | n1=0.85(rssi-19) n5=0.71(rssi-28)
[csi-amp] amp_std=0.837 -> presence=8.48 | n1=0.84(rssi-19) n5=0.63(rssi-28)
[csi-amp] amp_std=0.826 -> presence=8.42 | n1=0.83(rssi-20) n5=0.68(rssi-28)
[csi-amp] amp_std=0.850 -> presence=8.44 | n1=0.85(rssi-19) n5=0.71(rssi-28)
[csi-amp] amp_std=0.831 -> presence=8.4 | n1=0.83(rssi-19) n5=0.70(rssi-28)
[csi-amp] amp_std=0.860 -> presence=8.46 | n1=0.86(rssi-19) n5=0.65(rssi-28)
[csi-amp] amp_std=0.880 -> presence=8.56 | n1=0.88(rssi-19) n5=0.63(rssi-28)
[csi-amp] amp_std=0.902 -> presence=8.7 | n1=0.90(rssi-19) n5=0.67(rssi-28)
[csi-amp] amp_std=0.841 -> presence=8.61 | n1=0.84(rssi-19) n5=0.73(rssi-28)
[csi-amp] amp_std=0.837 -> presence=8.54 | n1=0.84(rssi-19) n5=0.72(rssi-28)
[csi-amp] amp_std=0.872 -> presence=8.59 | n1=0.87(rssi-19) n5=0.73(rssi-28)
[csi-amp] amp_std=0.862 -> presence=8.6 | n1=0.86(rssi-19) n5=0.67(rssi-28)
[csi-amp] amp_std=0.806 -> presence=8.44 | n1=0.81(rssi-19) n5=0.65(rssi-28)
[csi-amp] amp_std=0.828 -> presence=8.39 | n1=0.83(rssi-19) n5=0.63(rssi-28)
[csi-amp] amp_std=0.771 -> presence=8.19 | n1=0.77(rssi-19) n5=0.70(rssi-28)
[csi-amp] amp_std=0.808 -> presence=8.16 | n1=0.81(rssi-19) n5=0.66(rssi-28)
[csi-amp] amp_std=0.848 -> presence=8.25 | n1=0.85(rssi-20) n5=0.64(rssi-28)
[csi-amp] amp_std=0.881 -> presence=8.42 | n1=0.88(rssi-19) n5=0.65(rssi-28)
[csi-amp] amp_std=0.861 -> presence=8.48 | n1=0.86(rssi-19) n5=0.69(rssi-28)
[csi-amp] amp_std=0.817 -> presence=8.39 | n1=0.82(rssi-19) n5=0.72(rssi-28)
[csi-amp] amp_std=0.790 -> presence=8.24 | n1=0.79(rssi-19) n5=0.66(rssi-28)
[csi-amp] amp_std=0.858 -> presence=8.34 | n1=0.86(rssi-20) n5=0.69(rssi-28)
[csi-amp] amp_std=0.842 -> presence=8.37 | n1=0.84(rssi-19) n5=0.66(rssi-28)
[csi-amp] amp_std=0.879 -> presence=8.49 | n1=0.88(rssi-19) n5=0.61(rssi-28)
[csi-amp] amp_std=0.885 -> presence=8.6 | n1=0.88(rssi-20) n5=0.67(rssi-28)
[csi-amp] amp_std=0.833 -> presence=8.52 | n1=0.83(rssi-19) n5=0.69(rssi-28)
[csi-amp] amp_std=0.833 -> presence=8.46 | n1=0.83(rssi-19) n5=0.69(rssi-28)
[csi-amp] amp_std=0.818 -> presence=8.38 | n1=0.82(rssi-19) n5=0.68(rssi-28)
[csi-amp] amp_std=0.805 -> presence=8.28 | n1=0.81(rssi-19) n5=0.69(rssi-28)
[csi-amp] amp_std=0.787 -> presence=8.16 | n1=0.79(rssi-19) n5=0.67(rssi-28)
[csi-amp] amp_std=0.800 -> presence=8.11 | n1=0.80(rssi-19) n5=0.69(rssi-28)
[csi-amp] amp_std=0.808 -> presence=8.1 | n1=0.81(rssi-20) n5=0.67(rssi-28)
[csi-amp] amp_std=0.838 -> presence=8.19 | n1=0.84(rssi-20) n5=0.61(rssi-28)
[csi-amp] amp_std=0.830 -> presence=8.22 | n1=0.83(rssi-19) n5=0.65(rssi-28)
[csi-amp] amp_std=0.790 -> presence=8.12 | n1=0.79(rssi-19) n5=0.62(rssi-28)
[csi-amp] amp_std=0.797 -> presence=8.08 | n1=0.80(rssi-19) n5=0.73(rssi-28)
[csi-amp] amp_std=0.000 -> presence=5.65 | n1=0.00(rssi-21) n5=0.00(rssi-29)
[csi-amp] amp_std=0.801 -> presence=6.36 | n1=0.80(rssi-20) n5=0.69(rssi-28)
[csi-amp] amp_std=0.835 -> presence=6.96 | n1=0.84(rssi-19) n5=0.73(rssi-28)
[csi-amp] amp_std=0.811 -> presence=7.3 | n1=0.81(rssi-19) n5=0.76(rssi-28)
[csi-amp] amp_std=0.818 -> presence=7.57 | n1=0.82(rssi-19) n5=0.69(rssi-28)
[csi-amp] amp_std=0.815 -> presence=7.74 | n1=0.81(rssi-19) n5=0.72(rssi-28)
[csi-amp] amp_std=0.849 -> presence=7.96 | n1=0.85(rssi-20) n5=0.65(rssi-28)
[csi-amp] amp_std=0.842 -> presence=8.1 | n1=0.84(rssi-19) n5=0.62(rssi-28)
[csi-amp] amp_std=0.872 -> presence=8.29 | n1=0.87(rssi-19) n5=0.67(rssi-28)
[csi-amp] amp_std=0.841 -> presence=8.32 | n1=0.84(rssi-20) n5=0.62(rssi-28)
[csi-amp] amp_std=0.858 -> presence=8.4 | n1=0.86(rssi-19) n5=0.73(rssi-28)
[csi-amp] amp_std=0.915 -> presence=8.63 | n1=0.92(rssi-19) n5=0.77(rssi-28)
[csi-amp] amp_std=0.794 -> presence=8.42 | n1=0.79(rssi-19) n5=0.76(rssi-28)
[csi-amp] amp_std=0.837 -> presence=8.41 | n1=0.84(rssi-19) n5=0.70(rssi-28)
[csi-amp] amp_std=0.861 -> presence=8.47 | n1=0.86(rssi-19) n5=0.66(rssi-28)
[csi-amp] amp_std=0.867 -> presence=8.53 | n1=0.87(rssi-19) n5=0.72(rssi-28)
[csi-amp] amp_std=0.915 -> presence=8.72 | n1=0.92(rssi-19) n5=0.62(rssi-28)
[csi-amp] amp_std=0.856 -> presence=8.67 | n1=0.86(rssi-19) n5=0.73(rssi-28)
[csi-amp] amp_std=0.836 -> presence=8.58 | n1=0.84(rssi-20) n5=0.72(rssi-28)
[csi-amp] amp_std=0.818 -> presence=8.46 | n1=0.82(rssi-19) n5=0.67(rssi-28)
[csi-amp] amp_std=0.824 -> presence=8.39 | n1=0.82(rssi-19) n5=0.64(rssi-28)
[csi-amp] amp_std=0.832 -> presence=8.37 | n1=0.83(rssi-19) n5=0.71(rssi-28)
[csi-amp] amp_std=0.836 -> presence=8.37 | n1=0.84(rssi-19) n5=0.63(rssi-28)
[csi-amp] amp_std=0.846 -> presence=8.39 | n1=0.85(rssi-19) n5=0.71(rssi-28)
[csi-amp] amp_std=0.819 -> presence=8.33 | n1=0.82(rssi-19) n5=0.74(rssi-28)
[csi-amp] amp_std=0.822 -> presence=8.3 | n1=0.82(rssi-20) n5=0.72(rssi-28)
[csi-amp] amp_std=0.845 -> presence=8.34 | n1=0.84(rssi-20) n5=0.76(rssi-28)
[csi-amp] amp_std=0.795 -> presence=8.23 | n1=0.79(rssi-19) n5=0.72(rssi-28)
[csi-amp] amp_std=0.810 -> presence=8.19 | n1=0.81(rssi-20) n5=0.64(rssi-28)
[csi-amp] amp_std=0.803 -> presence=8.14 | n1=0.80(rssi-19) n5=0.71(rssi-28)
[csi-amp] amp_std=0.839 -> presence=8.21 | n1=0.84(rssi-19) n5=0.76(rssi-28)
[csi-amp] amp_std=0.830 -> presence=8.24 | n1=0.83(rssi-19) n5=0.74(rssi-28)
[csi-amp] amp_std=0.860 -> presence=8.35 | n1=0.86(rssi-19) n5=0.69(rssi-28)
[csi-amp] amp_std=0.914 -> presence=8.58 | n1=0.91(rssi-19) n5=0.71(rssi-28)
[csi-amp] amp_std=0.861 -> presence=8.59 | n1=0.86(rssi-19) n5=0.69(rssi-28)
[csi-amp] amp_std=0.814 -> presence=8.46 | n1=0.81(rssi-20) n5=0.64(rssi-28)
[csi-amp] amp_std=0.813 -> presence=8.36 | n1=0.81(rssi-20) n5=0.74(rssi-28)
[csi-amp] amp_std=0.845 -> presence=8.38 | n1=0.84(rssi-19) n5=0.70(rssi-28)
[csi-amp] amp_std=0.874 -> presence=8.49 | n1=0.87(rssi-19) n5=0.68(rssi-28)
[csi-amp] amp_std=0.849 -> presence=8.49 | n1=0.85(rssi-19) n5=0.75(rssi-28)
[csi-amp] amp_std=0.818 -> presence=8.4 | n1=0.82(rssi-19) n5=0.73(rssi-28)
[csi-amp] amp_std=0.808 -> presence=8.3 | n1=0.81(rssi-20) n5=0.64(rssi-28)
[csi-amp] amp_std=0.864 -> presence=8.4 | n1=0.86(rssi-19) n5=0.68(rssi-28)
[csi-amp] amp_std=0.871 -> presence=8.49 | n1=0.87(rssi-19) n5=0.70(rssi-28)
[csi-amp] amp_std=0.805 -> presence=8.36 | n1=0.80(rssi-20) n5=0.72(rssi-28)
[csi-amp] amp_std=0.840 -> presence=8.37 | n1=0.84(rssi-20) n5=0.76(rssi-28)
[csi-amp] amp_std=0.812 -> presence=8.3 | n1=0.81(rssi-19) n5=0.76(rssi-28)
[csi-amp] amp_std=0.804 -> presence=8.22 | n1=0.80(rssi-20) n5=0.70(rssi-28)
[csi-amp] amp_std=0.862 -> presence=8.34 | n1=0.86(rssi-20) n5=0.67(rssi-28)
[csi-amp] amp_std=0.859 -> presence=8.42 | n1=0.86(rssi-19) n5=0.72(rssi-28)
[csi-amp] amp_std=0.807 -> presence=8.31 | n1=0.81(rssi-19) n5=0.78(rssi-28)
[csi-amp] amp_std=0.865 -> presence=8.42 | n1=0.87(rssi-20) n5=0.73(rssi-28)
[csi-amp] amp_std=0.828 -> presence=8.37 | n1=0.83(rssi-20) n5=0.65(rssi-28)
[csi-amp] amp_std=0.778 -> presence=8.2 | n1=0.78(rssi-19) n5=0.73(rssi-28)
[csi-amp] amp_std=0.759 -> presence=8.02 | n1=0.76(rssi-19) n5=0.71(rssi-28)
[csi-amp] amp_std=0.876 -> presence=8.24 | n1=0.88(rssi-19) n5=0.76(rssi-28)
[csi-amp] amp_std=0.839 -> presence=8.28 | n1=0.84(rssi-20) n5=0.70(rssi-28)
[csi-amp] amp_std=0.799 -> presence=8.2 | n1=0.80(rssi-19) n5=0.71(rssi-28)
[csi-amp] amp_std=0.853 -> presence=8.3 | n1=0.85(rssi-19) n5=0.70(rssi-28)
[csi-amp] amp_std=0.885 -> presence=8.46 | n1=0.88(rssi-19) n5=0.71(rssi-28)
[csi-amp] amp_std=0.843 -> presence=8.45 | n1=0.84(rssi-19) n5=0.72(rssi-28)
[csi-amp] amp_std=0.889 -> presence=8.58 | n1=0.89(rssi-19) n5=0.67(rssi-28)
[csi-amp] amp_std=0.791 -> presence=8.38 | n1=0.79(rssi-19) n5=0.59(rssi-28)
[csi-amp] amp_std=0.820 -> presence=8.33 | n1=0.82(rssi-19) n5=0.66(rssi-28)
[csi-amp] amp_std=0.872 -> presence=8.45 | n1=0.87(rssi-19) n5=0.72(rssi-28)
[csi-amp] amp_std=0.863 -> presence=8.5 | n1=0.86(rssi-19) n5=0.66(rssi-28)
[csi-amp] amp_std=0.835 -> presence=8.46 | n1=0.84(rssi-19) n5=0.64(rssi-28)
[csi-amp] amp_std=0.819 -> presence=8.38 | n1=0.82(rssi-19) n5=0.65(rssi-28)
[csi-amp] amp_std=0.818 -> presence=8.32 | n1=0.82(rssi-19) n5=0.72(rssi-28)
[csi-amp] amp_std=0.848 -> presence=8.37 | n1=0.85(rssi-19) n5=0.72(rssi-28)
[csi-amp] amp_std=0.829 -> presence=8.34 | n1=0.82(rssi-19) n5=0.83(rssi-28)
[csi-amp] amp_std=0.835 -> presence=8.35 | n1=0.84(rssi-19) n5=0.72(rssi-28)
[csi-amp] amp_std=0.833 -> presence=8.34 | n1=0.83(rssi-19) n5=0.72(rssi-28)
[csi-amp] amp_std=0.810 -> presence=8.27 | n1=0.81(rssi-19) n5=0.69(rssi-28)
[csi-amp] amp_std=0.809 -> presence=8.21 | n1=0.81(rssi-19) n5=0.75(rssi-28)
[csi-amp] amp_std=0.860 -> presence=8.33 | n1=0.86(rssi-19) n5=0.64(rssi-28)
[csi-amp] amp_std=0.000 -> presence=5.83 | n1=0.00(rssi-21) n5=0.00(rssi-29)
